"","[example-data] act_vs_notact","[example-data] act12h_vs_notact","[example-data] act24h_vs_notact","[example-data] act48h_vs_notact","[example-data] act72h_vs_notact","[example-data] act96h_vs_notact","[GSE157905-lenvatinib-bc] treatment:Combi_vs_CT","[GSE157905-lenvatinib-bc] treatment:Gefitinib_vs_CT","[GSE157905-lenvatinib-bc] treatment:Lenvatinib_vs_CT","[GSE88808-prostate] old_normal_vs_young_normal","[GSE88808-prostate] old_tumor_vs_old_normal","[GSE88808-prostate] old_tumor_vs_young_tumor","[GSE88808-prostate] young_tumor_vs_young_normal"
"ELMO2",-2.70175446587137,-1.24696721716353,-5.26454890329429,-2.98418624322788,-2.71207858724221,-2.87246493323672,NA,NA,NA,NA,NA,NA,NA
"AP2A2",-0.929585603929101,-0.607291816163128,-1.07511984190407,-1.34398385968091,-0.980565239220502,-0.804437219715928,0.54217873811525,0.304698913854715,0.0695707456779922,0.141756052227583,-0.370740478941406,-0.275682510737348,0.0466980840235255
"CRACR2A",-1.27065792076169,-1.7009538493823,-2.48727482100587,-0.418544861466556,-0.774397692317433,-1.47509139927075,-0.132657238592636,-0.220682812507734,0.11913094633896,NA,NA,NA,NA
"PATJ",-1.40726965031373,-1.40726965031373,-1.40726965031373,-1.40726965031373,-1.40726965031373,-1.40726965031373,0.493968412284794,0.278895664485573,0.157219030108667,NA,NA,NA,NA
"ANXA6",-0.472234600987546,0.267193573337276,-0.152710607652556,-1.36465581517326,-0.814072186958197,-0.327542319478905,0.913054587492151,0.516220217094314,0.239434253740916,0.0313914050722343,-0.627532609804538,-0.156016841297041,-0.440124363435263
"ABCB6",1.17131231306698,1.35330203629163,1.45157554043968,0.989387332643722,1.41971388027579,0.583709025464148,0.437311397450139,0.294569047804222,0.156211241790921,-0.314207455505154,0.405553899106083,-0.0874383117337765,0.178784755334705
"TP53INP2",0.792945646247948,0.260815614107066,-0.113129267833038,1.64237848991803,1.36284405831037,0.441684711638287,0.784935443665471,0.372853803756222,-0.0556713184365725,0.143952163999445,-0.22000078568749,0.262389206100777,-0.338437827788822
"DENND1C",-1.09265191638859,-0.493620085061037,-1.33681148240124,-1.79095902411623,-1.35645045770124,-0.712631417379887,NA,NA,NA,0.356892267872254,0.00178531309531108,-0.0757917478528736,0.434469328820439
"HMGXB4",-1.63470433498089,-2.94887441974826,-3.41825355143711,-1.87187931644779,-0.326556398472552,-0.305027427307446,NA,NA,NA,NA,NA,NA,NA
"FAM177A1",-0.474498862098437,-0.322039626345498,-1.68145387395698,0.162868430157205,-0.167181115049188,-1.01830851536076,0.628325124955689,0.302602040952118,0.132048498395183,0.0378852577963296,-0.111554046014239,0.0550523065516169,-0.128721094769526
"CHP1",1.64242952077525,2.91402674226291,1.41344689484863,1.0471297703217,1.36104422798688,0.998384456838098,0.484108308953678,0.24334153375183,0.0656588117364102,NA,NA,NA,NA
"CD47",-0.333776505338702,0.774488456694138,-0.369264601904872,-0.580953321401878,-0.515598466509546,-1.35478247491573,0.666487763750808,0.634550453540306,-0.00216037538924851,-0.0871325297742054,-0.426011645124909,0.0208029201711003,-0.533947095070215
"SETD1B",-2.28136563703903,-0.163067433433062,-3.45542060696267,-3.45542060696267,-2.20037777022467,-3.45542060696267,NA,NA,NA,NA,NA,NA,NA
"UNC45A",1.0482406535815,0.772525165802225,0.965582331702724,-0.640720869475506,1.84446341711413,2.06281769428076,0.376364970124213,0.210515016174271,0.039074807626022,NA,NA,NA,NA
"FBXO6",1.0263978528613,1.91623105012808,1.38104498586737,-0.0815836404215671,0.69634732417174,1.13950423649377,0.658644089856534,0.490150439824495,0.146624259376624,0.00157432278207873,0.370417666032933,0.194108679239915,0.177883309575096
"ARRDC1",-0.448480081821584,0.0371019223071914,0.0809144564201771,-1.88637789707618,-0.106820258858827,-0.48402149027274,0.498388406399006,0.288514754128526,0.182604877892713,-0.0168541647969764,0.151274706958315,-0.0602521591172029,0.194672701278541
"FSTL1",0.777557397800943,0.0832315082712743,-0.442100156021806,0.2930921949964,1.52342467238879,1.93162938157361,NA,NA,NA,-0.11988713738865,0.0357465494892277,-0.147820205429321,0.0636796175298988
"MED21",-1.05402229567369,-2.50965707867569,-0.922767147881387,-0.201683179834828,-0.539864097606193,-0.675460863497085,NA,NA,NA,0.058384011084008,-0.174535704308415,0.118157387657118,-0.234309080881525
"C9ORF16",0.697059536007655,1.25202015053873,1.95853993045141,0.860051425750602,0.263344763537591,-0.401507785384081,NA,NA,NA,-0.0837674980104387,-0.229810726221315,-0.066137566204677,-0.247440658027077
"AATF",0.825484192317963,0.597920604762097,1.46728426412546,0.922315296366328,0.991967297304942,0.42357293211977,-0.627533568760424,-0.421389597722014,-0.137391194709822,0.242522476041081,0.0587890268316033,0.166409798131205,0.13490170474148
"NASP",1.34177941703349,0.522388912149162,1.0473629416081,1.93796471776765,1.78823233151337,1.44374077623862,-0.322783907606163,-0.0946037985968289,-0.0611006961524433,NA,NA,NA,NA
"RGS19",-1.69038146274205,-1.3539424363591,-1.90524172973803,-2.67888892604798,-1.51840976550103,-1.27906013866018,-0.466987462487608,-0.244348660208073,-0.0136569166834836,NA,NA,NA,NA
"PCMTD1",-0.944004448422835,-0.784869065024163,0.0882978186999051,-1.57388040937409,-1.08042344164661,-0.973231114593597,1.00999473879471,0.514319347369169,0.0742388971376752,NA,NA,NA,NA
"ENO2",-0.769974493096367,-0.69064018980034,-1.27934208648004,-1.52198797481597,-0.294167275660564,-0.481189493280032,0.610847610692768,0.126878931240286,0.203243761841538,-0.0420291764429888,-0.246898549422306,0.00734248641489099,-0.296270212280186
"TIMM23",1.13421479124168,0.820604423953727,1.63957298118276,1.739757877811,1.33078437122025,0.384432332334943,-0.55887781132274,-0.305113904050231,-0.103084615348315,NA,NA,NA,NA
"R3HCC1L",-1.28885797360972,-1.80686607611484,-1.80686607611484,-0.89951860106211,-0.452253302013192,-1.80686607611484,0.219520563804325,0.155433660744892,-0.0475347795196734,NA,NA,NA,NA
"GM2A",-0.0956605075003325,-0.722205416331204,-1.38073380766381,-0.353058072559195,0.607452825204707,0.836264787166412,0.581051218973313,0.297081886870568,0.305693252991392,0.208853433426966,-0.204571038396333,-0.0432446719435384,0.0475270669741722
"ENG",0.500999267292062,-0.42684144235881,-0.42684144235881,1.70966099121641,0.749967647329686,0.801415923793546,-0.164940913337482,-0.135985696595417,0.183036119624203,0.292725446790092,-0.171694758241936,0.0553850752886932,0.0656456132594627
"RAPGEF2",-0.917731415620216,-1.02971776061806,-0.744036009147456,-1.02971776061806,-0.720702118662868,-1.02971776061806,0.537839825752203,0.298228728763348,0.0671827644042618,-0.212470816624691,0.332802158086063,-0.0712735547416132,0.191604896202985
"XAF1",-1.46070189032331,-1.1286850093514,-1.57625678517138,-1.57625678517138,-1.57625678517138,-1.57625678517138,NA,NA,NA,0.358225541221528,-0.493614293493025,0.0730374431506569,-0.208426195422154
"GPAM",0.0508412220972153,-1.58186782750206,1.10099836060969,-0.512937090635031,1.02686663650286,0.890495354532626,0.449509075598604,0.475171855085138,-0.0593128393240551,NA,NA,NA,NA
"KIFAP3",0.366381013721937,0.999061644673379,1.05228619014316,1.12422484926741,-0.256467714017974,-0.822073127648567,0.674614476289639,0.330491057520464,0.0883894862956103,-0.14674748787778,-0.141202298685175,-0.219150687060447,-0.0687990995025078
"PHLDB2",-0.0507697786882104,1.27703368073384,-0.512897453290983,-0.512897453290983,-0.512897453290983,-0.512897453290983,0.987864790815741,0.597881159233689,0.233971745607435,-0.143732529499155,-0.151781989061539,0.0488978966279996,-0.344412415188694
"ZMYND8",-1.18275569477224,-1.08601113792028,-1.98269202171673,-1.15983334734173,-0.990947663753383,-1.12115270109587,NA,NA,NA,-0.148927574774022,0.351304565621628,-0.184043648159673,0.38642063900728
"TUBA4A",-0.482457499390595,-1.03542294910167,-1.67916421020397,-0.439688419077894,0.104897747796269,0.154307389207169,0.474808692455699,0.161836045612838,0.106806007490849,-0.192028336021624,-0.574238925587172,-0.00618015139338901,-0.760087110215406
"EDRF1",0.67036684209512,0.327514570272921,1.62673726668155,2.19306415816858,-0.188565892116362,0.239419570457186,-0.232904815103567,-0.0814774723381782,-0.0110941008133265,NA,NA,NA,NA
"CBR3",-0.709229418658973,0.231071276795361,-1.10826113586146,-1.67340241297365,-0.866717125885038,-0.592306207303717,NA,NA,NA,-0.00518421199722585,0.619681311755013,-0.0863349211635424,0.700832020921329
"STRAP",0.915080193587384,0.219908447173959,0.979377109204728,1.2363473760289,1.29738998129574,0.990283495144339,-0.414598282805442,-0.251056668505409,-0.0450332277123167,-0.0291992908415454,0.176133575645545,0.0736059632731762,0.0733283215308231
"MTR",0.812875739941978,0.245478744676049,1.35732109698994,1.57348714112906,0.964782463630883,0.299754597842776,-0.266919747379624,-0.0755391369319443,-0.0203240092983063,-0.0954812218984478,0.2046344740327,-0.0739884467521907,0.183141698886443
"CTSB",-0.676587290680617,-0.118144898181132,-0.873300218970692,-1.24083393360109,-0.618771617138601,-0.850697940151402,0.672437407268353,0.390378137275093,0.146485781580822,0.247563745194689,-0.684536516035047,0.194819072213141,-0.631791843053499
"MRPL39",1.13323526759575,0.12243116338981,1.41748360722065,1.66585870552546,1.34349234818137,1.54232046003213,-0.436239459833048,-0.188083835548455,-0.132139552153376,NA,NA,NA,NA
"ATF2",-1.17039374956887,-1.11715683876321,-0.452870654243331,-2.09845513667042,-0.73654683687342,-1.35657093940205,0.520475876525339,0.287043720594442,0.046012099839204,NA,NA,NA,NA
"DNAJC15",-0.184490562990573,-1.4085218147432,0.718089606322259,0.860491247655255,-0.169751820301718,-0.0945746698161984,0.732598777847583,0.194874213602045,0.0388058471570691,0.16849507826848,-0.480677161130298,-0.0651230348981517,-0.247059047963666
"AIMP2",0.717058858042301,0.282005918808183,0.589827450245884,0.970282198414913,1.07755127094096,0.644972204169815,-0.86014846243997,-0.499689126037669,-0.0593672570055143,-0.000995616522518006,0.627189280084687,-0.172686881267553,0.798880544829721
"GNPTAB",0.975375182798752,2.4121823777133,1.74117640269579,0,0.605447295330178,0,0.336002093521054,0.198673271763569,0.0746948553511328,NA,NA,NA,NA
"MYO1G",-0.310444800965947,-0.351098990944521,-1.14932158453811,-1.31278055888652,0.0137628600736626,0.807045542158614,NA,NA,NA,0.223789987087286,0.555638928423988,-0.246128591857314,1.02555750736859
"LIPT2",-1.08654292272552,-0.277948468262752,-1.67750100957714,-1.67750100957714,-1.67750100957714,-0.439358981128638,0.303551742784662,0.273494193895675,0.0918619343996225,NA,NA,NA,NA
"SEC14L1",0.848576351845358,-0.340464253605182,-0.340464253605182,0.75058451445303,2.10534431917572,1.57503124954159,0.126918472544475,0.204169440725927,-0.0489640936910124,NA,NA,NA,NA
"RABGEF1",-0.712228387729377,-1.93060590747366,0.136688176250686,-0.154103931406626,-0.0975077109910759,-0.9459759348356,-0.0778811089402824,0.0239759296720936,-0.309945281448289,0.071245244613477,-0.0613229300812102,0.293941946765051,-0.284019632232784
"CEP44",0.939650265850447,-0.261289440005157,-0.261289440005157,1.8699489952467,2.04656683325271,0.870229452370104,0.439833693914665,0.288446786710598,-0.00487918119402231,NA,NA,NA,NA
"MITD1",1.4632785392023,1.62164647347801,-1.33585943164719,1.56318140312288,2.23565069772403,1.76907627347223,NA,NA,NA,NA,NA,NA,NA
"SLC4A2",-1.10764381446333,-0.173842635219097,-1.2008847615624,-1.98199201625121,-1.6990239830828,-0.653323502759488,NA,NA,NA,0.0903931934041579,-0.0917335692812289,0.062224899293479,-0.06356527517055
"NAA25",1.28437721404425,0.923046813046194,0.811784137382008,1.68772817474666,1.44003852236709,1.45461235052754,-0.601460426441325,-0.316342083916749,-0.0826133476240833,NA,NA,NA,NA
"TAF2",-1.66713062140721,-0.975147341048035,-1.05383835287923,-1.26240062299172,-1.04595429110294,-4.27277028024374,NA,NA,NA,NA,NA,NA,NA
"BORCS6",-1.19906832189616,-0.846871848299152,-1.0314583522783,-1.71313314767217,-1.37778392074506,-1.02839665622349,0.785697197395526,0.472075745638103,-0.184149807350314,NA,NA,NA,NA
"CLPB",1.26816566678663,0.83872033058498,1.72872663856215,1.62651275256097,1.27223600225857,1.22205848153719,-0.476745226089326,-0.21867060030925,-0.19214157502303,NA,NA,NA,NA
"ZDHHC6",-1.02629260299085,-1.21947768016993,-0.169731612546436,-1.6117087766449,-1.6117087766449,0.122403925670547,NA,NA,NA,-0.149306720532569,0.315846044209153,-0.100110637316344,0.266649960992928
"APPL1",-1.2308892526324,-0.688524437441061,-1.45593000351767,-1.63143163381314,-1.37418730384606,-1.24912092958834,0.490879467550153,0.473772574017314,0.0353034352357652,NA,NA,NA,NA
"ATXN7L2",1.21951221357686,0,1.55671174303373,1.83375493747425,1.66820757052697,1.47340304668604,NA,NA,NA,-0.0865396562915558,0.466680119114623,0.169988639321929,0.210151823501138
"ACOX1",0.977559644854916,-0.436599142324018,1.21135224305125,1.5962161262577,2.29864668677113,0.346364405992661,0.450618038956353,0.240388916733643,0.0477001965516788,NA,NA,NA,NA
"LCP1",-0.411908096025725,-0.3125380388468,-0.387661042764058,-0.688915507646676,-0.531657821346181,-0.121267394464831,1.30618316633338,1.05257786678719,0.221527716386744,-0.0784126319700356,0.194993802570802,-0.122195881064883,0.23877705166565
"ACVR2A",-1.39939086437675,-1.39939086437675,-1.39939086437675,-1.39939086437675,-1.39939086437675,-1.39939086437675,0.454295466010696,0.294518508127198,0.129150961367583,NA,NA,NA,NA
"SUCLG1",-1.27418166505989,-0.557102965692192,-1.49196083048533,-1.50531680392765,-1.61951305438097,-1.4282015239396,0.432984966918117,0.373586724710006,-0.0588148515738206,NA,NA,NA,NA
"HIC1",1.02553411686657,-0.127943165868778,0.484079473600071,1.38057625951914,2.07735242614869,1.14113670081088,NA,NA,NA,0.0936745076708698,-0.0888177926907252,-0.0530750406581468,0.0579317556382914
"S100A9",-0.703288203738096,-0.00282943347124482,-0.588271577937636,-1.08654084321895,-0.589990662119513,-1.52282406511371,NA,NA,NA,0.898231892239987,0.00232713408970397,0.65134953721734,0.24920948911235
"CEP83",0.587790631660094,2.27665385502149,0,0,0,0,-0.604057506193652,-0.394058573950084,-0.182315709361556,NA,NA,NA,NA
"NDUFB9",-1.44200833595053,-0.29736347670908,-1.16278490568784,-2.02633969132611,-2.33645993595001,-1.37570928928719,-0.325724662743167,-0.152393122720004,-0.0523364019469943,NA,NA,NA,NA
"MBOAT2",0.100248736916807,-0.641377264716277,-0.379864160663035,-0.773476535825101,0.727683107550171,1.4247800023245,-0.0453762705721796,-0.0344077833795489,0.149733771073585,-0.220315805480048,0.628586663239284,0.245085021782597,0.16318583597664
"NEK9",-1.24695047537552,-0.278767887738038,-0.956018469534961,-1.45727749511409,-1.84342217749095,-1.73094433903152,0.279914295516368,0.221582227865538,0.0149410768452505,NA,NA,NA,NA
"LEF1",-1.00799074598292,-0.108808900610765,-0.580934706347682,-1.55191696140805,-1.21196168584073,-1.69149024664037,NA,NA,NA,-0.0159743040451937,0.250781334996035,-0.254402719256102,0.489209750206943
"KLHL12",-1.31459437031673,-1.44290148324294,-0.0866830571264168,-1.22281960875172,-1.30072087210189,-1.99343705471295,0.276396464746238,0.160032893846423,-0.00332842196069401,NA,NA,NA,NA
"ATP8A1",0.267184845160538,1.86619851065129,-0.289334616848498,-0.289334616848498,-0.289334616848498,-0.289334616848498,0.560991490873604,0.210582359049841,-0.012552541677868,-0.180056425379335,0.455515181471702,0.0768093014657438,0.198649454626623
"YIPF5",1.15244658996912,1.098367382282,1.28351144158091,1.10893278764002,1.10769513333093,1.25388130930078,0.390895927448134,0.196072459153727,0.0630242893665078,-0.275904365718175,0.236703788509298,0.0311957370504029,-0.0703963142592802
"NOL6",0.727741422304007,0.21837893760807,1.65192479177813,1.32738812190508,0.812945548969978,0.156831173025088,-0.913192560043461,-0.568925549030712,-0.137782703072701,NA,NA,NA,NA
"ACAA2",-0.737188400689019,-0.568419012320419,-1.49705758801296,-1.24194398124959,-0.689184186479101,-0.0723344078937863,0.643002047915507,0.29443933217674,0.0493730757278534,-0.149710434075788,-0.367688876869538,-0.19703638486788,-0.320362926077446
"MCU",-0.321574104991822,1.42595455198465,-1.448779037794,-0.736418785049834,-0.846775512614888,-0.923236910957809,0.245873925028102,0.118612278619264,-0.0271885647024985,NA,NA,NA,NA
"CARMIL1",-0.814404303030043,-0.612787214863005,-2.53459640515158,-0.930080453485717,-0.243282972437883,-0.728894281322119,0.234468310038121,0.168002132891613,0.0224165690888576,NA,NA,NA,NA
"MRPS22",1.43495703284505,0.848967026373923,1.24470613939847,1.70179727969179,1.98236937703469,1.33746564323025,-0.266834341658711,-0.163337169174588,0.0018699364493191,NA,NA,NA,NA
"NAPG",0.933039902111473,0.671247370416531,1.17019281384738,1.21188224582018,0.749661291413073,1.12979384950304,-0.259013478486434,-0.112044012388002,-0.0533045849976226,0.0703119383602721,-0.217005422708756,-0.087300011616201,-0.0593934727322833
"SAFB",-1.1520347604116,-1.12149985253153,-0.915156884430159,-1.13882428339699,-1.26050318445299,-1.20073414934719,-0.323258397993561,-0.117900636966395,-0.113976070554054,-0.282929129496166,0.296569633528606,-0.284820270221277,0.298460774253717
"MPC1",0.59383744739495,0.778936009097405,1.70343413540814,1.30728882219728,0.714364401738623,-1.2195533189306,0.239925540904127,0.220035295409656,-0.114796885459329,NA,NA,NA,NA
"CHD3",-1.2284384303852,-0.267646451230075,-1.7028919337737,-1.78130302417351,-1.4049276338905,-1.47905302220656,0.336965263383161,0.145994195557705,-0.128063971949061,NA,NA,NA,NA
"VPS39",-1.19921332172758,-1.01259353614623,-1.6088448676905,-1.42520081143637,-1.1692876877657,-1.02569929991525,0.66397777242386,0.377069078324203,0.108927706816205,NA,NA,NA,NA
"SYPL1",-1.33800183073,-0.301964583501168,-1.41339256476415,-1.89361272921073,-1.92915866535516,-1.35590851146108,NA,NA,NA,-0.0187404548840249,-0.369705073228758,-0.0093999088344449,-0.379045619278338
"RASSF2",-1.3163755419652,-0.481883058811043,-1.31758914534177,-1.74056321359253,-1.73995978859051,-1.46349891129616,0.395994668472198,0.00654625469170137,0.085767135368845,NA,NA,NA,NA
"GAA",-0.907003491973803,-0.410534596186609,-1.85187637967651,-1.57936182117978,-1.10637987770916,-0.0739100391383403,0.468022922430044,0.307724248298427,0.145500413975476,NA,NA,NA,NA
"ALOX5AP",-0.91646627132376,-0.205199876638467,-0.292571415304612,-1.99734433506077,-1.33336752459055,-0.624620865965334,NA,NA,NA,0.603198924662959,-0.415102101087763,0.104796499515698,0.0833003240594975
"PUS3",-0.170517954684457,-0.438116027144269,0.528799955689123,0.892895808032823,0.242963393610722,-1.8620997135957,NA,NA,NA,0.0202525876505127,0.452708839149568,0.385754313286514,0.0872071135135659
"TRMT61A",-0.195224813444847,0.529669332916068,-0.198958533672417,0.0578585492228132,0.10054436114886,-1.86696210671493,-0.847212019313502,-0.439296133808522,0.053561680686237,-0.100632194292511,-0.00600870997055599,-0.0148313904281965,-0.0918095138348705
"GRAMD4",-0.616001684838506,0.0602674953786081,-0.85136987991407,-0.85136987991407,-0.85136987991407,-0.85136987991407,0.523663218702984,0.333237505259063,0.130134858297928,0.368772729210589,0.345215976969319,0.553227904867759,0.160760801312149
