"","[public-data1] act_vs_notact","[public-data1] act12h_vs_notact","[public-data1] act24h_vs_notact","[public-data1] act48h_vs_notact","[public-data1] act72h_vs_notact","[public-data1] act96h_vs_notact","[public-data2] act_vs_notact","[public-data2] act12h_vs_notact","[public-data2] act24h_vs_notact","[public-data2] act48h_vs_notact","[public-data2] act72h_vs_notact","[public-data2] act96h_vs_notact","[public-data3] act_vs_notact","[public-data3] act12h_vs_notact","[public-data3] act24h_vs_notact","[public-data3] act48h_vs_notact","[public-data3] act72h_vs_notact","[public-data3] act96h_vs_notact"
"USP24",-0.602577251440195,-0.173339791382778,-0.541641436833014,-0.942074183792978,-0.844854692409156,-0.56039740944237,-0.602577251440195,-0.173339791382778,-0.541641436833014,-0.942074183792978,-0.844854692409156,-0.56039740944237,-0.602577251440195,-0.173339791382778,-0.541641436833014,-0.942074183792978,-0.844854692409156,-0.56039740944237
"CMTR2",0.662768829447025,0.710949951042059,0.610104491740558,0.316874274812876,0.545833745083931,1.1363913414426,0.662768829447025,0.710949951042059,0.610104491740558,0.316874274812876,0.545833745083931,1.1363913414426,0.662768829447025,0.710949951042059,0.610104491740558,0.316874274812876,0.545833745083931,1.1363913414426
"LTA4H",-0.663247808744829,-0.225391425572824,-0.553543508916734,-1.01339195976948,-0.834232722233181,-0.751313611489001,-0.663247808744829,-0.225391425572824,-0.553543508916734,-1.01339195976948,-0.834232722233181,-0.751313611489001,-0.663247808744829,-0.225391425572824,-0.553543508916734,-1.01339195976948,-0.834232722233181,-0.751313611489001
"PLEKHF1",0.141154513816287,0.298464366417243,-0.397654980514545,0.353074459113551,0.0395085294226025,0.17925338580411,0.141154513816287,0.298464366417243,-0.397654980514545,0.353074459113551,0.0395085294226025,0.17925338580411,0.141154513816287,0.298464366417243,-0.397654980514545,0.353074459113551,0.0395085294226025,0.17925338580411
"LAGE3",-1.1227682825485,-1.51706769117601,-0.741876248784776,-0.885037069065284,-1.01439021502927,-1.19397474756088,-1.1227682825485,-1.51706769117601,-0.741876248784776,-0.885037069065284,-1.01439021502927,-1.19397474756088,-1.1227682825485,-1.51706769117601,-0.741876248784776,-0.885037069065284,-1.01439021502927,-1.19397474756088
"TFCP2",-0.0175724741946564,-0.17988653385169,-0.493794242900044,0.0207409037333411,0.099216451125619,0.296960409990618,-0.0175724741946564,-0.17988653385169,-0.493794242900044,0.0207409037333411,0.099216451125619,0.296960409990618,-0.0175724741946564,-0.17988653385169,-0.493794242900044,0.0207409037333411,0.099216451125619,0.296960409990618
"PTP4A2",0.355485227105368,0.557646156327508,0.611786519670368,0.176757569324204,-0.0316236400408519,0.635898444162901,0.355485227105368,0.557646156327508,0.611786519670368,0.176757569324204,-0.0316236400408519,0.635898444162901,0.355485227105368,0.557646156327508,0.611786519670368,0.176757569324204,-0.0316236400408519,0.635898444162901
"TXNDC15",0.146588254939074,0.0201312000089585,0.0769117509841943,0.697374727188548,0.00888220247302183,0.00591065029213604,0.146588254939074,0.0201312000089585,0.0769117509841943,0.697374727188548,0.00888220247302183,0.00591065029213604,0.146588254939074,0.0201312000089585,0.0769117509841943,0.697374727188548,0.00888220247302183,0.00591065029213604
"KDM6A",-0.0203467567280875,0.412674521728132,0.0698096839671282,-0.238331305716639,-0.362492974476767,0.0163244790881689,-0.0203467567280875,0.412674521728132,0.0698096839671282,-0.238331305716639,-0.362492974476767,0.0163244790881689,-0.0203467567280875,0.412674521728132,0.0698096839671282,-0.238331305716639,-0.362492974476767,0.0163244790881689
"SNRPD1",1.12021700014996,1.05244628457008,0.639645073181726,1.3222635684943,1.37750919447474,0.946439152298342,1.12021700014996,1.05244628457008,0.639645073181726,1.3222635684943,1.37750919447474,0.946439152298342,1.12021700014996,1.05244628457008,0.639645073181726,1.3222635684943,1.37750919447474,0.946439152298342
"UNC13D",-0.169755327543145,-0.43341799670995,-0.605280301678762,-0.0575653841374503,0.10494592399097,-0.0325818425150095,-0.169755327543145,-0.43341799670995,-0.605280301678762,-0.0575653841374503,0.10494592399097,-0.0325818425150095,-0.169755327543145,-0.43341799670995,-0.605280301678762,-0.0575653841374503,0.10494592399097,-0.0325818425150095
"LSM5",-1.77777230566059,-2.00497817922271,-2.15076194759871,-1.42185774788314,-1.58079740855778,-1.86488140797347,-1.77777230566059,-2.00497817922271,-2.15076194759871,-1.42185774788314,-1.58079740855778,-1.86488140797347,-1.77777230566059,-2.00497817922271,-2.15076194759871,-1.42185774788314,-1.58079740855778,-1.86488140797347
"CCDC12",-0.661208769359406,-0.334587732777794,-0.374765287326674,-0.593305216012051,-0.9556601742374,-0.94801020101993,-0.661208769359406,-0.334587732777794,-0.374765287326674,-0.593305216012051,-0.9556601742374,-0.94801020101993,-0.661208769359406,-0.334587732777794,-0.374765287326674,-0.593305216012051,-0.9556601742374,-0.94801020101993
"HIBCH",0.136150379795857,0.446584922938619,-0.361066662749459,-0.022060914712563,0.211995296774469,0.0588300399961854,0.136150379795857,0.446584922938619,-0.361066662749459,-0.022060914712563,0.211995296774469,0.0588300399961854,0.136150379795857,0.446584922938619,-0.361066662749459,-0.022060914712563,0.211995296774469,0.0588300399961854
"VPS45",0.0469111977636094,0.190803549898716,-0.540024737610946,0.0245141009163802,0.136364618491407,0.101219355852899,0.0469111977636094,0.190803549898716,-0.540024737610946,0.0245141009163802,0.136364618491407,0.101219355852899,0.0469111977636094,0.190803549898716,-0.540024737610946,0.0245141009163802,0.136364618491407,0.101219355852899
"CHTF8",-1.60164015144965,-1.2837813254097,-1.69663674660022,-1.69714753991912,-1.46542202014299,-2.08053608693981,-1.60164015144965,-1.2837813254097,-1.69663674660022,-1.69714753991912,-1.46542202014299,-2.08053608693981,-1.60164015144965,-1.2837813254097,-1.69663674660022,-1.69714753991912,-1.46542202014299,-2.08053608693981
"INTS2",0.35546215122981,0.170105362081865,-0.0318540300484996,0.752598819337388,0.476260802267541,0.283628020876208,0.35546215122981,0.170105362081865,-0.0318540300484996,0.752598819337388,0.476260802267541,0.283628020876208,0.35546215122981,0.170105362081865,-0.0318540300484996,0.752598819337388,0.476260802267541,0.283628020876208
"FNDC3A",-0.582920833948025,-0.10854979896495,-0.820932097861354,-0.651191853366713,-0.730170167423744,-0.825381022876573,-0.582920833948025,-0.10854979896495,-0.820932097861354,-0.651191853366713,-0.730170167423744,-0.825381022876573,-0.582920833948025,-0.10854979896495,-0.820932097861354,-0.651191853366713,-0.730170167423744,-0.825381022876573
"PTPN1",0.586462422160352,0.180924113389893,0.490124770915292,0.518434078333295,0.836953743266961,0.928898674080163,0.586462422160352,0.180924113389893,0.490124770915292,0.518434078333295,0.836953743266961,0.928898674080163,0.586462422160352,0.180924113389893,0.490124770915292,0.518434078333295,0.836953743266961,0.928898674080163
"GALC",0.00408676845384125,0.213079650596703,-0.327398165811501,0.0748984360570209,-0.327398165811501,0.305294094241285,0.00408676845384125,0.213079650596703,-0.327398165811501,0.0748984360570209,-0.327398165811501,0.305294094241285,0.00408676845384125,0.213079650596703,-0.327398165811501,0.0748984360570209,-0.327398165811501,0.305294094241285
"ALKBH2",1.80939408398779,1.58922862567243,1.84217702831978,2.26539522164318,1.90459787827174,1.50743229676256,1.80939408398779,1.58922862567243,1.84217702831978,2.26539522164318,1.90459787827174,1.50743229676256,1.80939408398779,1.58922862567243,1.84217702831978,2.26539522164318,1.90459787827174,1.50743229676256
"COPS6",0.00282057558591503,-0.0920264863003506,0.255248596789833,-0.409351196472707,0.0393217937220014,0.342782274094366,0.00282057558591503,-0.0920264863003506,0.255248596789833,-0.409351196472707,0.0393217937220014,0.342782274094366,0.00282057558591503,-0.0920264863003506,0.255248596789833,-0.409351196472707,0.0393217937220014,0.342782274094366
"RRAGA",0.318327764010639,0.735924672103583,0.145641733962815,0.113001212235347,0.370676992502145,-0.0256184051162915,0.318327764010639,0.735924672103583,0.145641733962815,0.113001212235347,0.370676992502145,-0.0256184051162915,0.318327764010639,0.735924672103583,0.145641733962815,0.113001212235347,0.370676992502145,-0.0256184051162915
"IDH3B",-0.171160468456569,-0.570276905154042,0.172823868372407,-0.231511284985731,0.112933396959961,-0.159768708412728,-0.171160468456569,-0.570276905154042,0.172823868372407,-0.231511284985731,0.112933396959961,-0.159768708412728,-0.171160468456569,-0.570276905154042,0.172823868372407,-0.231511284985731,0.112933396959961,-0.159768708412728
"YAF2",-0.0209758499276729,-0.507137719125285,0.205886919825431,0.140469176642489,0.140456175846152,0.131757025869667,-0.0209758499276729,-0.507137719125285,0.205886919825431,0.140469176642489,0.140456175846152,0.131757025869667,-0.0209758499276729,-0.507137719125285,0.205886919825431,0.140469176642489,0.140456175846152,0.131757025869667
"TOX4",-0.0882413117526974,-0.281955920493869,-0.324416203499995,0.376174671827365,-0.237464094610093,0.0683226350136016,-0.0882413117526974,-0.281955920493869,-0.324416203499995,0.376174671827365,-0.237464094610093,0.0683226350136016,-0.0882413117526974,-0.281955920493869,-0.324416203499995,0.376174671827365,-0.237464094610093,0.0683226350136016
"CNOT2",-0.796399722116861,-0.520060599913239,-0.397430816899698,-0.899405702128756,-0.966663644020649,-1.0835775711838,-0.796399722116861,-0.520060599913239,-0.397430816899698,-0.899405702128756,-0.966663644020649,-1.0835775711838,-0.796399722116861,-0.520060599913239,-0.397430816899698,-0.899405702128756,-0.966663644020649,-1.0835775711838
"RPS25",1.01507084225308,0.901435756942303,1.35681692976333,1.416857321095,0.841219069071399,0.805783152433641,1.01507084225308,0.901435756942303,1.35681692976333,1.416857321095,0.841219069071399,0.805783152433641,1.01507084225308,0.901435756942303,1.35681692976333,1.416857321095,0.841219069071399,0.805783152433641
"GTF2F2",1.12938722682503,0.766939686333156,1.37002324125385,1.48070238755541,1.26025392920691,0.95419996920281,1.12938722682503,0.766939686333156,1.37002324125385,1.48070238755541,1.26025392920691,0.95419996920281,1.12938722682503,0.766939686333156,1.37002324125385,1.48070238755541,1.26025392920691,0.95419996920281
"EIF3M",0.704767092607433,0.225312144459435,0.774691163998538,0.918091233298345,0.978812083214662,0.734902967059076,0.704767092607433,0.225312144459435,0.774691163998538,0.918091233298345,0.978812083214662,0.734902967059076,0.704767092607433,0.225312144459435,0.774691163998538,0.918091233298345,0.978812083214662,0.734902967059076
"OXSR1",-0.0505189011624062,-0.0428715571986354,-0.47154217595583,-0.282251810314509,0.0418948956095679,0.297829312428095,-0.0505189011624062,-0.0428715571986354,-0.47154217595583,-0.282251810314509,0.0418948956095679,0.297829312428095,-0.0505189011624062,-0.0428715571986354,-0.47154217595583,-0.282251810314509,0.0418948956095679,0.297829312428095
"PHLPP1",0.523177818809003,0.283125772576857,0.219266459522321,0.935968410922643,0.675598288812697,0.417114561011193,0.523177818809003,0.283125772576857,0.219266459522321,0.935968410922643,0.675598288812697,0.417114561011193,0.523177818809003,0.283125772576857,0.219266459522321,0.935968410922643,0.675598288812697,0.417114561011193
"FNTA",0.0397145195779055,-0.0138270261533007,-0.421784899998531,0.405969418842128,0.0897065374004848,-0.0410796250121594,0.0397145195779055,-0.0138270261533007,-0.421784899998531,0.405969418842128,0.0897065374004848,-0.0410796250121594,0.0397145195779055,-0.0138270261533007,-0.421784899998531,0.405969418842128,0.0897065374004848,-0.0410796250121594
"ANKS1B",-0.564246892964991,-0.28295174951193,-1.03168355009621,-0.82022261126475,-0.476799759948291,-0.537490101298271,-0.564246892964991,-0.28295174951193,-1.03168355009621,-0.82022261126475,-0.476799759948291,-0.537490101298271,-0.564246892964991,-0.28295174951193,-1.03168355009621,-0.82022261126475,-0.476799759948291,-0.537490101298271
"CAPZA1",-1.25541034366696,-1.03680260079081,-1.42818893366309,-1.73422699907071,-1.21225771844325,-1.03598290091439,-1.25541034366696,-1.03680260079081,-1.42818893366309,-1.73422699907071,-1.21225771844325,-1.03598290091439,-1.25541034366696,-1.03680260079081,-1.42818893366309,-1.73422699907071,-1.21225771844325,-1.03598290091439
"ANO6",-0.520141167477737,-0.153495069501853,-0.964020100198659,-0.70686938580073,-0.523914710504156,-0.568779703803047,-0.520141167477737,-0.153495069501853,-0.964020100198659,-0.70686938580073,-0.523914710504156,-0.568779703803047,-0.520141167477737,-0.153495069501853,-0.964020100198659,-0.70686938580073,-0.523914710504156,-0.568779703803047
"COPS7B",-0.556650508071362,-0.282451054437981,-0.546305212482549,-0.737037058960614,-0.372423480831135,-1.02075384552092,-0.556650508071362,-0.282451054437981,-0.546305212482549,-0.737037058960614,-0.372423480831135,-1.02075384552092,-0.556650508071362,-0.282451054437981,-0.546305212482549,-0.737037058960614,-0.372423480831135,-1.02075384552092
"GSPT1",1.47404497664294,1.00382973050194,1.66206823514952,1.7391272532569,1.64781133544196,1.50737740566775,1.47404497664294,1.00382973050194,1.66206823514952,1.7391272532569,1.64781133544196,1.50737740566775,1.47404497664294,1.00382973050194,1.66206823514952,1.7391272532569,1.64781133544196,1.50737740566775
"RPL14",1.32245650358774,1.30140204323633,1.82513767067719,1.35658172492923,1.33148328653601,0.999524398243294,1.32245650358774,1.30140204323633,1.82513767067719,1.35658172492923,1.33148328653601,0.999524398243294,1.32245650358774,1.30140204323633,1.82513767067719,1.35658172492923,1.33148328653601,0.999524398243294
"PHF6",0.977778049526417,0.759772611547178,0.848005452114034,1.44399680348332,1.0892696912806,0.738724590702113,0.977778049526417,0.759772611547178,0.848005452114034,1.44399680348332,1.0892696912806,0.738724590702113,0.977778049526417,0.759772611547178,0.848005452114034,1.44399680348332,1.0892696912806,0.738724590702113
"SMG8",-0.382205919406717,-0.4801190547465,-0.223902369216539,0.057248205199298,-0.416008563249412,-0.734514744678213,-0.382205919406717,-0.4801190547465,-0.223902369216539,0.057248205199298,-0.416008563249412,-0.734514744678213,-0.382205919406717,-0.4801190547465,-0.223902369216539,0.057248205199298,-0.416008563249412,-0.734514744678213
"CAAP1",-0.833752438707543,-0.774131597944233,-0.324762587313419,-1.01808448761886,-1.06398821519266,-0.721283624246615,-0.833752438707543,-0.774131597944233,-0.324762587313419,-1.01808448761886,-1.06398821519266,-0.721283624246615,-0.833752438707543,-0.774131597944233,-0.324762587313419,-1.01808448761886,-1.06398821519266,-0.721283624246615
"APIP",-0.941436216753797,-0.676299144029698,-1.27285151087122,-1.0843670331162,-1.18053577637114,-0.633305190841196,-0.941436216753797,-0.676299144029698,-1.27285151087122,-1.0843670331162,-1.18053577637114,-0.633305190841196,-0.941436216753797,-0.676299144029698,-1.27285151087122,-1.0843670331162,-1.18053577637114,-0.633305190841196
"CDC40",-0.0614127453862771,0.101643084316449,0.324369719943309,0.119090394029651,-0.317028031481174,-0.347553826397756,-0.0614127453862771,0.101643084316449,0.324369719943309,0.119090394029651,-0.317028031481174,-0.347553826397756,-0.0614127453862771,0.101643084316449,0.324369719943309,0.119090394029651,-0.317028031481174,-0.347553826397756
"ATG12",1.23300197091525,1.42988792672681,0.962116770927082,1.381238414368,0.855151847633201,1.50135174491421,1.23300197091525,1.42988792672681,0.962116770927082,1.381238414368,0.855151847633201,1.50135174491421,1.23300197091525,1.42988792672681,0.962116770927082,1.381238414368,0.855151847633201,1.50135174491421
"NUP160",0.856854449311278,0.489972139562185,0.807464392243221,1.25479814481689,1.05050116894953,0.730103276687607,0.856854449311278,0.489972139562185,0.807464392243221,1.25479814481689,1.05050116894953,0.730103276687607,0.856854449311278,0.489972139562185,0.807464392243221,1.25479814481689,1.05050116894953,0.730103276687607
"PEX19",-0.188100018319725,-0.619725715655806,0.0995832312572887,-0.251204273907801,0.0326952567219454,-0.00635303241761278,-0.188100018319725,-0.619725715655806,0.0995832312572887,-0.251204273907801,0.0326952567219454,-0.00635303241761278,-0.188100018319725,-0.619725715655806,0.0995832312572887,-0.251204273907801,0.0326952567219454,-0.00635303241761278
"FH",-0.224999095624069,-0.543958674671891,-0.546778312956114,-0.124762214173379,-0.0767953279502993,0.108074186549768,-0.224999095624069,-0.543958674671891,-0.546778312956114,-0.124762214173379,-0.0767953279502993,0.108074186549768,-0.224999095624069,-0.543958674671891,-0.546778312956114,-0.124762214173379,-0.0767953279502993,0.108074186549768
"NKAP",-0.457099869240068,-0.116971156372945,-0.438762835579012,-0.805336880093786,-0.328998571549686,-0.771858520995673,-0.457099869240068,-0.116971156372945,-0.438762835579012,-0.805336880093786,-0.328998571549686,-0.771858520995673,-0.457099869240068,-0.116971156372945,-0.438762835579012,-0.805336880093786,-0.328998571549686,-0.771858520995673
"AGL",-0.352614422629941,0.113013836248064,-0.292570196625284,-0.573365695322555,-0.526032317757373,-0.575163283906643,-0.352614422629941,0.113013836248064,-0.292570196625284,-0.573365695322555,-0.526032317757373,-0.575163283906643,-0.352614422629941,0.113013836248064,-0.292570196625284,-0.573365695322555,-0.526032317757373,-0.575163283906643
"PPP5C",-0.29828864633192,-0.695364235482038,-0.408964739547013,-0.0424174084268143,0.0250791288273689,-0.384273341432774,-0.29828864633192,-0.695364235482038,-0.408964739547013,-0.0424174084268143,0.0250791288273689,-0.384273341432774,-0.29828864633192,-0.695364235482038,-0.408964739547013,-0.0424174084268143,0.0250791288273689,-0.384273341432774
"RPL18A",0.74140392535075,0.731491229383943,1.2784022903377,0.838218633517972,0.493925521543481,0.676507232269093,0.74140392535075,0.731491229383943,1.2784022903377,0.838218633517972,0.493925521543481,0.676507232269093,0.74140392535075,0.731491229383943,1.2784022903377,0.838218633517972,0.493925521543481,0.676507232269093
"FAHD1",-0.38563344007144,-0.068558095562825,-0.08489240886517,-0.715290539255878,-0.447388054847453,-0.594226218895024,-0.38563344007144,-0.068558095562825,-0.08489240886517,-0.715290539255878,-0.447388054847453,-0.594226218895024,-0.38563344007144,-0.068558095562825,-0.08489240886517,-0.715290539255878,-0.447388054847453,-0.594226218895024
"MARS2",-0.172693441261778,-0.322257670697538,-0.300770508485764,0.351762412947499,-0.217873944765874,-0.348183312673539,-0.172693441261778,-0.322257670697538,-0.300770508485764,0.351762412947499,-0.217873944765874,-0.348183312673539,-0.172693441261778,-0.322257670697538,-0.300770508485764,0.351762412947499,-0.217873944765874,-0.348183312673539
"SRP9",-0.746657191869725,-0.385647940128281,-1.05363815886534,-1.00925826272615,-0.619574549785126,-0.976960326597329,-0.746657191869725,-0.385647940128281,-1.05363815886534,-1.00925826272615,-0.619574549785126,-0.976960326597329,-0.746657191869725,-0.385647940128281,-1.05363815886534,-1.00925826272615,-0.619574549785126,-0.976960326597329
"DDI2",-0.344872904302056,-0.236482015273226,-0.0715673448606413,-0.165530590317594,-0.358550489706444,-0.822197902600622,-0.344872904302056,-0.236482015273226,-0.0715673448606413,-0.165530590317594,-0.358550489706444,-0.822197902600622,-0.344872904302056,-0.236482015273226,-0.0715673448606413,-0.165530590317594,-0.358550489706444,-0.822197902600622
"MRPS7",1.80296601452757,1.49478676202954,1.53271887219275,2.1713142990607,2.00227328595421,1.75045247643458,1.80296601452757,1.49478676202954,1.53271887219275,2.1713142990607,2.00227328595421,1.75045247643458,1.80296601452757,1.49478676202954,1.53271887219275,2.1713142990607,2.00227328595421,1.75045247643458
"ARFGAP3",-0.0762789996140895,-0.0543685188302364,-0.598461159682226,-0.0498129335714264,-0.0903698171857345,0.203773578932373,-0.0762789996140895,-0.0543685188302364,-0.598461159682226,-0.0498129335714264,-0.0903698171857345,0.203773578932373,-0.0762789996140895,-0.0543685188302364,-0.598461159682226,-0.0498129335714264,-0.0903698171857345,0.203773578932373
"CAMSAP1",0.350152772031301,0.0468726432170007,0.515776681721825,0.432189481952986,0.7244012718565,0.0686436004982427,0.350152772031301,0.0468726432170007,0.515776681721825,0.432189481952986,0.7244012718565,0.0686436004982427,0.350152772031301,0.0468726432170007,0.515776681721825,0.432189481952986,0.7244012718565,0.0686436004982427
"EXOC5",-0.541604559447123,-0.105973180071154,-0.681051004037241,-0.700235501418406,-0.865083298392308,-0.454346121167841,-0.541604559447123,-0.105973180071154,-0.681051004037241,-0.700235501418406,-0.865083298392308,-0.454346121167841,-0.541604559447123,-0.105973180071154,-0.681051004037241,-0.700235501418406,-0.865083298392308,-0.454346121167841
"PSMC6",0.673212329329731,0.243798297295437,0.500715385028194,0.90550555099453,0.907364326001013,0.817605574020256,0.673212329329731,0.243798297295437,0.500715385028194,0.90550555099453,0.907364326001013,0.817605574020256,0.673212329329731,0.243798297295437,0.500715385028194,0.90550555099453,0.907364326001013,0.817605574020256
"FAM168A",-2.50235995519667,-2.05064393071555,-2.72152032700279,-2.72152032700279,-2.72152032700279,-2.47373840327161,-2.50235995519667,-2.05064393071555,-2.72152032700279,-2.72152032700279,-2.72152032700279,-2.47373840327161,-2.50235995519667,-2.05064393071555,-2.72152032700279,-2.72152032700279,-2.72152032700279,-2.47373840327161
"GEMIN5",0.569641889807648,0.224016616872662,0.737656881801685,1.01242127689144,0.580711636394317,0.490489514859452,0.569641889807648,0.224016616872662,0.737656881801685,1.01242127689144,0.580711636394317,0.490489514859452,0.569641889807648,0.224016616872662,0.737656881801685,1.01242127689144,0.580711636394317,0.490489514859452
"STRN4",-0.562014051382576,-0.236941422877339,-0.835405660670391,-0.325630606663037,-0.72952713709241,-0.851565881407043,-0.562014051382576,-0.236941422877339,-0.835405660670391,-0.325630606663037,-0.72952713709241,-0.851565881407043,-0.562014051382576,-0.236941422877339,-0.835405660670391,-0.325630606663037,-0.72952713709241,-0.851565881407043
"FNBP4",-0.904587206709286,-0.660004122925672,-0.507416302779286,-1.0439804872073,-0.99583291149203,-1.22008121897386,-0.904587206709286,-0.660004122925672,-0.507416302779286,-1.0439804872073,-0.99583291149203,-1.22008121897386,-0.904587206709286,-0.660004122925672,-0.507416302779286,-1.0439804872073,-0.99583291149203,-1.22008121897386
"PTPA",-0.44852053727819,-0.243739786338493,-0.84534515316905,-0.787065757212796,-0.371405692261659,-0.261211086368594,-0.44852053727819,-0.243739786338493,-0.84534515316905,-0.787065757212796,-0.371405692261659,-0.261211086368594,-0.44852053727819,-0.243739786338493,-0.84534515316905,-0.787065757212796,-0.371405692261659,-0.261211086368594
"CHCHD2",0.158838172370799,-0.26644119024794,0.0900469439629239,0.16021489566164,0.543749801310007,0.255473942646447,0.158838172370799,-0.26644119024794,0.0900469439629239,0.16021489566164,0.543749801310007,0.255473942646447,0.158838172370799,-0.26644119024794,0.0900469439629239,0.16021489566164,0.543749801310007,0.255473942646447
"ISG20L2",-0.863193304732931,-0.716946270755972,-1.11206213891789,-0.52291100378293,-0.869130003833996,-1.24753638835852,-0.863193304732931,-0.716946270755972,-1.11206213891789,-0.52291100378293,-0.869130003833996,-1.24753638835852,-0.863193304732931,-0.716946270755972,-1.11206213891789,-0.52291100378293,-0.869130003833996,-1.24753638835852
"LRRFIP1",-0.439884138478691,-0.517340039281085,-0.699236750395863,-0.709070021509831,-0.372439334793941,0.000884467391367849,-0.439884138478691,-0.517340039281085,-0.699236750395863,-0.709070021509831,-0.372439334793941,0.000884467391367849,-0.439884138478691,-0.517340039281085,-0.699236750395863,-0.709070021509831,-0.372439334793941,0.000884467391367849
"ZSCAN26",-1.63066515830115,-1.27705053088649,-1.86933400403083,-1.86933400403083,-1.86933400403083,-1.40694565143448,-1.63066515830115,-1.27705053088649,-1.86933400403083,-1.86933400403083,-1.86933400403083,-1.40694565143448,-1.63066515830115,-1.27705053088649,-1.86933400403083,-1.86933400403083,-1.86933400403083,-1.40694565143448
"C1ORF109",-0.399913835598115,-0.623153738038222,-0.565522974650597,-0.650874106086408,-0.220465567075531,0.0126756372190248,-0.399913835598115,-0.623153738038222,-0.565522974650597,-0.650874106086408,-0.220465567075531,0.0126756372190248,-0.399913835598115,-0.623153738038222,-0.565522974650597,-0.650874106086408,-0.220465567075531,0.0126756372190248
"AIMP1",0.516873561727649,0.083504154921901,0.624399223490055,0.741965318898907,0.808480264255332,0.423778990617329,0.516873561727649,0.083504154921901,0.624399223490055,0.741965318898907,0.808480264255332,0.423778990617329,0.516873561727649,0.083504154921901,0.624399223490055,0.741965318898907,0.808480264255332,0.423778990617329
"TAF5",-0.811089597327729,-0.385414555412033,-1.17099979904135,-0.914214984611895,-0.98137321388141,-0.844740189407891,-0.811089597327729,-0.385414555412033,-1.17099979904135,-0.914214984611895,-0.98137321388141,-0.844740189407891,-0.811089597327729,-0.385414555412033,-1.17099979904135,-0.914214984611895,-0.98137321388141,-0.844740189407891
"CNNM3",-0.199514785380319,0.268526334938988,-0.262894182428725,-0.316659902617584,-0.521533691210161,-0.247130764618571,-0.199514785380319,0.268526334938988,-0.262894182428725,-0.316659902617584,-0.521533691210161,-0.247130764618571,-0.199514785380319,0.268526334938988,-0.262894182428725,-0.316659902617584,-0.521533691210161,-0.247130764618571
"GNB2",-0.0328837545088659,-0.209307377309421,0.114105980651722,-0.437943946411175,0.155098588740579,0.266738183631691,-0.0328837545088659,-0.209307377309421,0.114105980651722,-0.437943946411175,0.155098588740579,0.266738183631691,-0.0328837545088659,-0.209307377309421,0.114105980651722,-0.437943946411175,0.155098588740579,0.266738183631691
"VBP1",0.444244855449683,-0.0234585691524739,0.409306940469883,0.585259617808603,0.740724975774577,0.56283656305271,0.444244855449683,-0.0234585691524739,0.409306940469883,0.585259617808603,0.740724975774577,0.56283656305271,0.444244855449683,-0.0234585691524739,0.409306940469883,0.585259617808603,0.740724975774577,0.56283656305271
"RASSF5",-0.0113661929456806,0.161901053428008,0.452112885059294,-0.228499266285456,-0.0736507730277953,-0.230460976956025,-0.0113661929456806,0.161901053428008,0.452112885059294,-0.228499266285456,-0.0736507730277953,-0.230460976956025,-0.0113661929456806,0.161901053428008,0.452112885059294,-0.228499266285456,-0.0736507730277953,-0.230460976956025
"CTSL",-1.41537273283855,-1.46943293441819,-0.913086120766642,-1.44251849763764,-1.68427838907262,-1.24391930273469,-1.41537273283855,-1.46943293441819,-0.913086120766642,-1.44251849763764,-1.68427838907262,-1.24391930273469,-1.41537273283855,-1.46943293441819,-0.913086120766642,-1.44251849763764,-1.68427838907262,-1.24391930273469
"EIF4B",0.440845775567231,0.108536539309533,0.810555396968558,0.7640239374266,0.400280766363363,0.412041597322179,0.440845775567231,0.108536539309533,0.810555396968558,0.7640239374266,0.400280766363363,0.412041597322179,0.440845775567231,0.108536539309533,0.810555396968558,0.7640239374266,0.400280766363363,0.412041597322179
"CYB5A",0.588956216593059,0.452217165465037,0.11181045466322,0.802874650056489,0.61915869025124,0.813383187446955,0.588956216593059,0.452217165465037,0.11181045466322,0.802874650056489,0.61915869025124,0.813383187446955,0.588956216593059,0.452217165465037,0.11181045466322,0.802874650056489,0.61915869025124,0.813383187446955
"BRD4",-0.615571290990569,-0.31293553494426,-0.802597627274507,-1.01866643639463,-0.70299503376369,-0.398402351813847,-0.615571290990569,-0.31293553494426,-0.802597627274507,-1.01866643639463,-0.70299503376369,-0.398402351813847,-0.615571290990569,-0.31293553494426,-0.802597627274507,-1.01866643639463,-0.70299503376369,-0.398402351813847
"CDK5RAP3",-0.434917118458544,-0.00434091147850335,-0.419178063959035,-0.399352238220309,-0.676501812474939,-0.743154706734107,-0.434917118458544,-0.00434091147850335,-0.419178063959035,-0.399352238220309,-0.676501812474939,-0.743154706734107,-0.434917118458544,-0.00434091147850335,-0.419178063959035,-0.399352238220309,-0.676501812474939,-0.743154706734107
"RRS1",0.65775573486518,0.71110040639178,0.986471509742152,0.968996730538307,0.46391175947754,0.342304181406711,0.65775573486518,0.71110040639178,0.986471509742152,0.968996730538307,0.46391175947754,0.342304181406711,0.65775573486518,0.71110040639178,0.986471509742152,0.968996730538307,0.46391175947754,0.342304181406711
"STUB1",0.836285755515978,0.521411813639688,1.25031315458431,1.11763173446127,0.809668460584231,0.778685432301129,0.836285755515978,0.521411813639688,1.25031315458431,1.11763173446127,0.809668460584231,0.778685432301129,0.836285755515978,0.521411813639688,1.25031315458431,1.11763173446127,0.809668460584231,0.778685432301129
