"","B_cells","B_cells","Plasma_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","NK_cells","NK_cells","Monocytes","Macrophages","Macrophages","Macrophages","Dendritic_cells","Dendritic_cells","Mast_cells","Mast_cells","Granulocytes","Granulocytes","Monocytes","Monocytes","T_cells","NK_cells","NK_cells","T_cells","T_cells","Granulocytes","Granulocytes","T_cells","other_cells","Macrophages","Macrophages","Macrophages","B_cells","Dendritic_cells","B_cells","Granulocytes","Plasma_cells","Dendritic_cells","B_cells","B_cells","B_cells","B_cells","B_cells","Granulocytes","Granulocytes","Dendritic_cells","Dendritic_cells","Monocytes","Monocytes","Monocytes","Monocytes","T_cells","T_cells","NK_cells","NK_cells","NK_cells","NK_cells","Granulocytes","T_cells","T_cells","Dendritic_cells","Dendritic_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","B_cells","T_cells","T_cells","T_cells","T_cells","Macrophages","Monocytes","NK_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells"
"ACAP1",1252.76923485785,1687.9649583507,392.748125345147,3894.3703212375,7737.86492801503,3930.03675669845,2145.05629023452,4436.48046386127,6835.09977425145,1164.80817535906,2454.23309803132,2482.05720605122,1287.57400285836,469.259060107645,336.502909871347,287.664777671827,509.289220002696,311.83267309324,701.134674912442,476.801560299293,2925.05679197561,2321.71828110785,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1366.76833633126,1153.65081382166,2390.04999548782,409.928972674861,3277.30821939726,473.943744072394,164.303930046785,278.555714406844,1370.85542276263,3711.60654475388,2728.70432696959,2545.57543675671,2701.74767035216,1939.61053079007,2819.93445766778,2564.32436952782
"ACHE",138.358597700741,144.326268977724,169.140234831164,130.366185835914,174.283477593913,151.38109916318,137.025923023639,136.174633664229,138.358597700741,151.070810912707,130.366185835914,124.837239092896,139.518981697392,137.301313237323,2393.73534634364,210.243040314858,142.732923708833,731.655479342708,124.012889319021,136.174633664229,159.150485383704,148.895358913338,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.449307005374,182.047447067355,179.677506634741,185.127646624561,193.954965401442,174.291506011517,175.982424455979,177.282191056345,174.291506011517,180.178772029176,174.291506011517,174.291506011517,174.291506011517,154.707436283337,176.475860543897,179.187623243868,174.291506011517,179.541386179176,174.291506011517,182.047447067355,182.992725434503,178.876072172064,179.841628829807,174.517725339817,177.449307005374,182.621127405775,174.740583826395,180.328182852053,174.291506011517,179.677506634741,177.449307005374,183.186844334304,174.517725339817,174.291506011517,174.291506011517,174.291506011517,178.426633553832,174.740583826395,179.841628829807,175.363207981854,177.449307005374,182.621127405775,178.613462803441,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278,177.457203036278
"ACP5",1562.52731393004,3798.06512187767,4274.3349738869,828.085424394562,2289.37039501893,1379.90775297057,811.628793940557,1848.26662304429,2040.32619068142,1086.11502120276,870.04996503,815.784290511485,1413.44085857396,40710.532148611,1990.322001456,21301.9188647242,32306.2537176957,6369.73517401695,1003.50620837435,870.04996503,1793.26339333054,662.1559496349,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199,2289.27360958199
"ACPP",204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.270692747937,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.202655493019,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,204.205747606232,169.703812632629,165.35007184922,213.570167365104,333.799148855406,803.680741715358,102.261124034314,1329.71815808008,291.52134481301,2000.65729231288,295.13207604193,523.59598133795,432.323221165305,359.286700999923,139.446188648791,141.814645679894,107.158164059123,393.121695009561,107.277919487848,158.248637479482,368.489653547379,245.225605596949,106.857228739583,107.457581755283,138.430428816614,231.070386600948,165.35007184922,177.018308845513,107.874786489663,178.713127703872,222.550209924012,200.593853212905,110.560980084806,103.892423581605,137.890734683641,148.561961851036,103.233072104487,106.313193512737,241.045744145283,177.018308845513,104.600877519181,173.870261301518,186.826249645154,152.885093507885,194.633737200669,162.656112591027,124.761427361372,157.935575103683,133.426109610743,984.948940112508,826.534517107085,179.994204174288,165.811824970328,155.867849580937,170.252375624506,171.784938932886,176.686554654381,162.269148310104,167.829157911097
"ACSM3",235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,235.14094653149,113.670361828464,170.31172505862,226.23809143316,167.40914985415,127.943511440171,270.57375363208,5407.46859705546,306.997938870172,498.721711009055,153.687559927202,958.450986033725,116.609417767136,149.00480845034,154.856554216032,236.320466152522,112.305820326963,256.918313493585,151.331806965845,190.689772409683,159.506866448784,234.309030402807,234.309030402807,234.309030402807,234.309030402807,244.870079498446,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,261.242013095814,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.309030402807,234.187460515283,234.309030402807,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491,235.140946531491
"ACTN1",591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,591.652920598469,178.340515778924,1639.74342193847,597.891379157869,2530.4819791098,739.677949060794,241.864612149277,456.203424932813,238.863223508826,957.559734866037,548.799952494918,498.304984027918,631.709546392905,344.751857951023,576.199263620905,1335.63611850966
"ACVR1C",664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632434,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,664.501418632438,269.119972726062,1953.5886782353,1030.85279014008,1359.073173516,673.871750984935,181.666496057831,177.97891695823,203.064287983881,996.608775708286,1135.05802607315,843.873813177512,992.984081037931,1527.31302632892,301.828626123897,1512.74375342328
"ADA2",5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,5258.76070313808,19415.9737223664,15443.4452104989,7627.89068512745,6502.73949681505,8467.52944349413,6053.97510023394,288.573239287121,1195.26263448391,4391.65717581958,6502.73949681505,7101.60190675433,4229.42036523853,3104.40479402007,3865.52122880918,9037.0023048503,6842.3008081617,9037.0023048503,693.100801662316,26428.1790385421,9400.32794129553,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381,5258.7607031381
"ADAM19",826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,826.247780648918,722.8901927371,272.972473446251,1661.2434664125,290.889333959632,277.631884205397,683.241165167855,161.222852157186,2649.51108077544,14859.8859026557,921.944221025745,254.40031299483,238.198841189215,337.285371253409,337.285371253409,2932.41896766872,1000.76377926696,5205.76217534685,1131.7943579517,2212.55361020347,775.287678199335,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,826.247780648917,6815.83854521281,265.677449492358,614.81170414362,207.158465195763,221.783966493616,124.879591383544,367.205039580959,159.991194004078,1828.79805291833,1999.98562740139,4034.71809389558,4190.77586947872,3244.6035982424,2355.40547545195,315.869349763347
"ADAM23",259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252373,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.984489252372,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,275.329279911111,259.453613189608,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,259.634012434872,419.082292602459,394.198303061671,318.966595088572,127.991347485347,139.131483064856,118.237364324876,99.4272594535252,85.8858832815284,308.63886070758,563.66374489681,614.136214950123,762.452093056224,1514.14164111527,127.454353867451,110.187601213179
"ADAM28",3077.59663381588,2135.50031559936,965.286709052946,112.306279944705,150.790553989232,117.225230821293,104.952379077854,125.56807647389,179.231675242452,100.948480480157,396.695809477368,245.68100245025,179.68667852337,203.969899012453,647.033774715163,870.847735565448,155.259673141875,176.72850556273,374.962325556488,261.997518209637,911.742190178491,241.86043496309,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,302.254624841969,301.672274492633,301.672274492633,301.672274492633,301.672274492633,303.053912104366,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,325.728237570594,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,302.163375268825,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,301.672274492633,14388.577870247,272.61761050543,231.260093064308,255.339682731459,247.769189251507,242.014862295957,346.377047047599,598.455357761036,169.90055104379,155.481707956398,166.631697683167,185.621346216475,158.607691986916,219.994681509952,192.72310570382
"ADAMDEC1",873.040209995792,729.175346061818,424.249073002862,168.718178837201,283.152483223972,176.325158535548,149.977483167503,236.451092623557,387.07948566312,439.644817089674,192.177070815115,172.552819706711,338.555364823196,9893.96135091725,9652.28537331239,9652.28537331239,619.751405916674,2366.23085419608,2276.0180985837,3220.81032853867,338.555364823196,351.807611717101,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.874418930032,676.856039586502,676.856039586502,676.856039586502,677.646801522729,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.856039586502,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031,676.874418930031
"ADAMTS10",422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243647999,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,422.043243648,170.000870903075,692.381815370653,346.423898933106,1093.75272005817,415.91877811911,135.092352075618,174.696253563249,1027.88482930531,627.364144033091,575.102399510184,379.53833150207,421.770070996258,457.653989024138,296.306650753452,676.184476591591
"ADAMTS3",506.475009649696,404.696561258109,324.709930902859,205.971926148991,346.630326931576,247.528316035463,248.373677304329,211.979727188422,261.486042699997,209.878278400163,172.315044944309,227.52053542539,241.077989013217,253.535084269661,192.659017543204,191.218481223886,253.535084269661,225.093379091463,2564.49570348987,1222.30334787331,259.378001947374,327.983727403179,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,319.282794304393,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,304.966819960729,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488,305.292368628488
"ADAMTS5",119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,176.274889020176,75.4352340468057,99.9864894524213,113.429456964001,163.912490489349,96.8139370960279,133.415236588745,98.7686210745864,338.056928282789,116.727076938241,89.443993785193,85.257450051252,108.042011712179,106.487318974763,140.209291012033,85.257450051252,154.622310595213,98.7686210745864,139.795874757245,130.778494511757,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191,119.743501227191
"ADAP2",183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,183.083179791654,182.64063489418,187.080970928234,184.843435343489,190.819765965588,199.366315314073,180.80824494305,181.30253438379,182.493050809807,180.80824494305,185.510160690983,180.80824494305,180.80824494305,180.80824494305,159.22960324298,181.633612231034,184.272630312273,180.80824494305,184.647570522988,180.80824494305,187.080970928234,188.239944167693,183.884255485222,184.99796683278,180.80824494305,182.64063489418,187.719567834216,180.80824494305,185.739413422926,180.80824494305,184.843435343489,182.64063489418,188.429313452631,180.80824494305,180.80824494305,180.80824494305,180.957128214724,183.443672934388,180.80824494305,184.99796683278,180.957128214724,182.64063489418,187.719567834216,183.693790247629,430.005828954654,139.025153105439,117.098444221207,137.646837107952,116.589583678197,902.781441603083,551.02681629118,149.930073038721,133.234751285191,139.025153105439,145.176965081109,141.496008099986,143.469683286549,139.372551807148,134.952897520676
